#name,startNode,endNode,backname,mode,fiberType,length,measuredLossC,fixFiberMargin,measuredDispersionLambdaRefC,measuredDispersionSlopeC,measuredPmd,lossesToNode,lossesFromNode,deltaRamanGain,estimatedLossC,estimatedDispersionLambdaRefC,estimatedDispersionSlopeC,estimatedPmd,sharedRiskLinkGroup,startNodeType,endNodeType,startSiteLatitudeDeg,startSiteLatitudeMin,startSiteLatitudeSec,startSiteLongitudeDeg,startSiteLongitudeMin,startSiteLongitudeSec,endSiteLatitudeDeg,endSiteLatitudeMin,endSiteLatitudeSec,endSiteLongitudeDeg,endSiteLongitudeMin,endSiteLongitudeSec,startNode.version,endNode.version,startNode.systemType,endNode.systemType,dhcpPoolDomainName,subNetNameSource,subNetDescriptionSource,subNetAreaScaleSource,subNetAreaHeightSource,subNetAreaWidthSource,subNetLatitudeSource,subNetLongitudeSource,subNetIconLatitudeSource,subNetIconLongitudeSource,subNetNameTarget,subNetDescriptionTarget,subNetAreaScaleTarget,subNetAreaHeightTarget,subNetAreaWidthTarget,subNetLatitudeTarget,subNetLongitudeTarget,subNetIconLatitudeTarget,subNetIconLongitudeTarget
#Version 5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F0170,S0045-100,F20-1,F0169,Measured,SSMF_Telefonica,61.72,13.5784,0,1018.38,0.057,0.58921558,1,1,0,13.5784,1018.38,0.057,0.58921558,,OLR,ONN-X96,39,23,14,-1,-38,-9,39,55,4,-2,-12,-22,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0173,F20-1,S0046-100,F0174,Measured,SSMF_Telefonica,64.34,14.1548,0,1061.61,0.057,0.601591638,1,1,0,14.1548,1061.61,0.057,0.601591638,,ONN-X96,OLR,39,55,4,-2,-12,-22,39,34,59,-2,-38,-2,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0174,S0046-100,F20-1,F0173,Measured,SSMF_Telefonica,64.34,14.1548,0,1061.61,0.057,0.601591638,1,1,0,14.1548,1061.61,0.057,0.601591638,,OLR,ONN-X96,39,34,59,-2,-38,-2,39,55,4,-2,-12,-22,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0167,S0048-100,F21-1,F0168,Measured,SSMF_Telefonica,38.23,8.4106,0,630.795,0.057,0.463728099,1,1,0,8.410599999,630.795,0.057,0.463728099,,OLR,ONN-X96,39,33,31,0,-56,-20,38,58,34,0,-59,-11,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0168,F21-1,S0048-100,F0167,Measured,SSMF_Telefonica,38.23,8.4106,0,630.795,0.057,0.463728099,1,1,0,8.410599999,630.795,0.057,0.463728099,,ONN-X96,OLR,38,58,34,0,-59,-11,39,33,31,0,-56,-20,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0171,S0045-100,F21-1,F0172,Measured,SSMF_Telefonica,75.28,16.5616,0,1242.12,0.057,0.650730358,1,1,0,16.5616,1242.12,0.057,0.650730358,,OLR,ONN-X96,39,23,14,-1,-38,-9,38,58,34,0,-59,-11,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0172,F21-1,S0045-100,F0171,Measured,SSMF_Telefonica,75.28,16.5616,0,1242.12,0.057,0.650730358,1,1,0,16.5616,1242.12,0.057,0.650730358,,ONN-X96,OLR,38,58,34,0,-59,-11,39,23,14,-1,-38,-9,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0177,F21-1,S0047-100,F0178,Measured,SSMF_Telefonica,67.23,14.7906,0,1109.295,0.057,0.614954266,1,1,0,14.7906,1109.295,0.057,0.614954266,,ONN-X96,OLR,38,58,34,0,-59,-11,38,42,16,-1,-25,-19,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0178,S0047-100,F21-1,F0177,Measured,SSMF_Telefonica,67.23,14.7906,0,1109.295,0.057,0.614954266,1,1,0,14.7906,1109.295,0.057,0.614954266,,OLR,ONN-X96,38,42,16,-1,-25,-19,38,58,34,0,-59,-11,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0179,S0047-100,F22-1,F0180,Measured,SSMF_Telefonica,51.77,11.3894,0,854.205,0.057,0.539635293,1,1,0,11.3894,854.205,0.057,0.539635293,,OLR,ONN-X96,38,42,16,-1,-25,-19,38,31,53,-1,-54,-19,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0180,F22-1,S0047-100,F0179,Measured,SSMF_Telefonica,51.77,11.3894,0,854.205,0.057,0.539635293,1,1,0,11.3894,854.205,0.057,0.539635293,,ONN-X96,OLR,38,31,53,-1,-54,-19,38,42,16,-1,-25,-19,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0183,S0049-100,F22-1,F0184,Measured,SSMF_Telefonica,66.74,14.6828,0,1101.21,0.057,0.612709147,1,1,0,14.6828,1101.21,0.057,0.612709147,,OLR,ONN-X96,38,13,37,-2,-38,-59,38,31,53,-1,-54,-19,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0184,F22-1,S0049-100,F0183,Measured,SSMF_Telefonica,66.74,14.6828,0,1101.21,0.057,0.612709147,1,1,0,14.6828,1101.21,0.057,0.612709147,,ONN-X96,OLR,38,31,53,-1,-54,-19,38,13,37,-2,-38,-59,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0185,F22-1,S0050-100,F0186,Measured,SSMF_Telefonica,63.22,13.9084,0,1043.13,0.057,0.596332541,1,1,0,13.9084,1043.13,0.057,0.596332541,,ONN-X96,OLR,38,31,53,-1,-54,-19,37,42,9,-2,-22,-49,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0186,S0050-100,F22-1,F0185,Measured,SSMF_Telefonica,63.22,13.9084,0,1043.13,0.057,0.596332541,1,1,0,13.9084,1043.13,0.057,0.596332541,,OLR,ONN-X96,37,42,9,-2,-22,-49,38,31,53,-1,-54,-19,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0187,S0050-100,TR8,F0188,Measured,SSMF_Telefonica,77.78,17.1116,0,1283.37,0.057,0.661447276,1,1,0,17.1116,1283.37,0.057,0.661447276,,OLR,ONN-X96,37,42,9,-2,-22,-49,37,7,3,-2,-52,-46,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0188,TR8,S0050-100,F0187,Measured,SSMF_Telefonica,77.78,17.1116,0,1283.37,0.057,0.661447276,1,1,0,17.1116,1283.37,0.057,0.661447276,,ONN-X96,OLR,37,7,3,-2,-52,-46,37,42,9,-2,-22,-49,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0191,S0051-100,TR8,F0192,Measured,SSMF_Telefonica,91.1,20.042,0,1503.15,0.057,0.715847399,1,1,0,20.042,1503.15,0.057,0.715847399,,OLR,ONN-X96,37,30,29,-3,-10,-21,37,7,3,-2,-52,-46,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0192,TR8,S0051-100,F0191,Measured,SSMF_Telefonica,91.1,20.042,0,1503.15,0.057,0.715847399,1,1,0,20.042,1503.15,0.057,0.715847399,,ONN-X96,OLR,37,7,3,-2,-52,-46,37,30,29,-3,-10,-21,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0201,TR8,S0055-100,F0202,Measured,SSMF_Telefonica,64.28,14.1416,0,1060.62,0.057,0.601311067,1,1,0,14.1416,1060.62,0.057,0.601311067,,ONN-X96,OLR,37,7,3,-2,-52,-46,37,1,44,-3,-33,-38,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0202,S0055-100,TR8,F0201,Measured,SSMF_Telefonica,64.28,14.1416,0,1060.62,0.057,0.601311067,1,1,0,14.1416,1060.62,0.057,0.601311067,,OLR,ONN-X96,37,1,44,-3,-33,-38,37,7,3,-2,-52,-46,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0205,S0054-100,F30-1,F0206,Measured,SSMF_Telefonica,68.02,14.9644,0,1122.33,0.057,0.618556788,1,1,0,14.9644,1122.33,0.057,0.618556788,,OLR,ONN-X96,36,59,5,-4,-1,-40,36,56,25,-4,-59,-10,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0206,F30-1,S0054-100,F0205,Measured,SSMF_Telefonica,68.02,14.9644,0,1122.33,0.057,0.618556788,1,1,0,14.9644,1122.33,0.057,0.618556788,,ONN-X96,OLR,36,56,25,-4,-59,-10,36,59,5,-4,-1,-40,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0239,S0065-100,F30-1,F0240,Measured,SSMF_Telefonica,92.81,20.4182,0,1531.365,0.057,0.722534601,1,1,0,20.4182,1531.365,0.057,0.722534601,,OLR,ONN-X96,37,28,36,-4,-52,-31,36,56,25,-4,-59,-10,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0240,F30-1,S0065-100,F0239,Measured,SSMF_Telefonica,92.81,20.4182,0,1531.365,0.057,0.722534601,1,1,0,20.4182,1531.365,0.057,0.722534601,,ONN-X96,OLR,36,56,25,-4,-59,-10,37,28,36,-4,-52,-31,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0243,S0066-100,F30-1,F0244,Measured,SSMF_Telefonica,67.47,14.8434,0,1113.255,0.057,0.616050931,1,1,0,14.8434,1113.255,0.057,0.616050931,,OLR,ONN-X96,37,6,40,-5,-47,-10,36,56,25,-4,-59,-10,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0244,F30-1,S0066-100,F0243,Measured,SSMF_Telefonica,67.47,14.8434,0,1113.255,0.057,0.616050931,1,1,0,14.8434,1113.255,0.057,0.616050931,,ONN-X96,OLR,36,56,25,-4,-59,-10,37,6,40,-5,-47,-10,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0231,S0063-100,TR9,F0232,Measured,SSMF_Telefonica,65.27,14.3594,0,1076.955,0.057,0.605923881,1,1,0,14.3594,1076.955,0.057,0.605923881,,OLR,ONN-X96,38,15,52,-6,-18,-4,37,24,4,-6,-16,-10,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0232,TR9,S0063-100,F0231,Measured,SSMF_Telefonica,65.27,14.3594,0,1076.955,0.057,0.605923881,1,1,0,14.3594,1076.955,0.057,0.605923881,,ONN-X96,OLR,37,24,4,-6,-16,-10,38,15,52,-6,-18,-4,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0233,S0064-100,TR9,F0234,Measured,SSMF_Telefonica,66.32,14.5904,0,1094.28,0.057,0.610778192,1,1,0,14.5904,1094.28,0.057,0.610778192,,OLR,ONN-X96,37,41,46,-5,-20,-34,37,24,4,-6,-16,-10,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0234,TR9,S0064-100,F0233,Measured,SSMF_Telefonica,66.32,14.5904,0,1094.28,0.057,0.610778192,1,1,0,14.5904,1094.28,0.057,0.610778192,,ONN-X96,OLR,37,24,4,-6,-16,-10,37,41,46,-5,-20,-34,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0241,TR9,S0066-100,F0242,Measured,SSMF_Telefonica,61.53,13.5366,0,1015.245,0.057,0.588307955,1,1,0,13.5366,1015.245,0.057,0.588307955,,ONN-X96,OLR,37,24,4,-6,-16,-10,37,6,40,-5,-47,-10,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0242,S0066-100,TR9,F0241,Measured,SSMF_Telefonica,61.53,13.5366,0,1015.245,0.057,0.588307955,1,1,0,13.5366,1015.245,0.057,0.588307955,,OLR,ONN-X96,37,6,40,-5,-47,-10,37,24,4,-6,-16,-10,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0055,S0013-100,F27-1,F0056,Measured,SSMF_Telefonica,84.2,18.524,0,1389.3,0.057,0.688204184,1,1,0,18.524,1389.3,0.057,0.688204184,,OLR,ONN-X96,39,48,8,-6,-13,-19,38,59,18,-6,-20,-26,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0056,F27-1,S0013-100,F0055,Measured,SSMF_Telefonica,84.2,18.524,0,1389.3,0.057,0.688204184,1,1,0,18.524,1389.3,0.057,0.688204184,,ONN-X96,OLR,38,59,18,-6,-20,-26,39,48,8,-6,-13,-19,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0215,F27-1,S0057-100,F0216,Measured,SSMF_Telefonica,71.17,15.6574,0,1174.305,0.057,0.632717353,1,1,0,15.6574,1174.305,0.057,0.632717353,,ONN-X96,OLR,38,59,18,-6,-20,-26,39,10,0,-5,-54,-18,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0216,S0057-100,F27-1,F0215,Measured,SSMF_Telefonica,71.17,15.6574,0,1174.305,0.057,0.632717353,1,1,0,15.6574,1174.305,0.057,0.632717353,,OLR,ONN-X96,39,10,0,-5,-54,-18,38,59,18,-6,-20,-26,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0223,F27-1,S0061-100,F0224,Measured,SSMF_Telefonica,59.73,13.1406,0,985.545,0.057,0.579638896,1,1,0,13.1406,985.545,0.057,0.579638896,,ONN-X96,OLR,38,59,18,-6,-20,-26,38,38,56,-5,-48,-7,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0224,S0061-100,F27-1,F0223,Measured,SSMF_Telefonica,59.73,13.1406,0,985.545,0.057,0.579638896,1,1,0,13.1406,985.545,0.057,0.579638896,,OLR,ONN-X96,38,38,56,-5,-48,-7,38,59,18,-6,-20,-26,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0229,F27-1,S0063-100,F0230,Measured,SSMF_Telefonica,89.73,19.7406,0,1480.545,0.057,0.710444403,1,1,0,19.7406,1480.545,0.057,0.710444403,,ONN-X96,OLR,38,59,18,-6,-20,-26,38,15,52,-6,-18,-4,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0230,S0063-100,F27-1,F0229,Measured,SSMF_Telefonica,89.73,19.7406,0,1480.545,0.057,0.710444403,1,1,0,19.7406,1480.545,0.057,0.710444403,,OLR,ONN-X96,38,15,52,-6,-18,-4,38,59,18,-6,-20,-26,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0049,S0011-100,F25-1,F0050,Measured,SSMF_Telefonica,48.7,10.714,0,803.55,0.057,0.523390389,1,1,0,10.714,803.55,0.057,0.523390389,,OLR,ONN-X96,40,31,43,-5,-28,-10,39,42,18,-5,-5,-50,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0050,F25-1,S0011-100,F0049,Measured,SSMF_Telefonica,48.7,10.714,0,803.55,0.057,0.523390389,1,1,0,10.714,803.55,0.057,0.523390389,,ONN-X96,OLR,39,42,18,-5,-5,-50,40,31,43,-5,-28,-10,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0081,S0023-100,F25-1,F0082,Measured,SSMF_Telefonica,44.34,9.7548,0,731.61,0.057,0.499412154,1,1,0,9.7548,731.61,0.057,0.499412154,,OLR,ONN-X96,39,53,59,-4,-17,-50,39,42,18,-5,-5,-50,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0082,F25-1,S0023-100,F0081,Measured,SSMF_Telefonica,44.34,9.7548,0,731.61,0.057,0.499412154,1,1,0,9.7548,731.61,0.057,0.499412154,,ONN-X96,OLR,39,42,18,-5,-5,-50,39,53,59,-4,-17,-50,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0207,F25-1,S0056-100,F0208,Measured,SSMF_Telefonica,62.87,13.8314,0,1037.355,0.057,0.594679535,1,1,0,13.8314,1037.355,0.057,0.594679535,,ONN-X96,OLR,39,42,18,-5,-5,-50,39,25,5,-4,-12,-8,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0208,S0056-100,F25-1,F0207,Measured,SSMF_Telefonica,62.87,13.8314,0,1037.355,0.057,0.594679535,1,1,0,13.8314,1037.355,0.057,0.594679535,,OLR,ONN-X96,39,25,5,-4,-12,-8,39,42,18,-5,-5,-50,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0211,F25-1,S0058-100,F0212,Measured,SSMF_Telefonica,61.02,13.4244,0,1006.83,0.057,0.585864745,1,1,0,13.4244,1006.83,0.057,0.585864745,,ONN-X96,OLR,39,42,18,-5,-5,-50,39,21,24,-5,-35,-18,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0212,S0058-100,F25-1,F0211,Measured,SSMF_Telefonica,61.02,13.4244,0,1006.83,0.057,0.585864745,1,1,0,13.4244,1006.83,0.057,0.585864745,,OLR,ONN-X96,39,21,24,-5,-35,-18,39,42,18,-5,-5,-50,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0217,F25-1,S0059-100,F0218,Measured,SSMF_Telefonica,60.84,13.3848,0,1003.86,0.057,0.585,1,1,0,13.3848,1003.86,0.057,0.585,,ONN-X96,OLR,39,42,18,-5,-5,-50,39,11,50,-4,-59,-39,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0218,S0059-100,F25-1,F0217,Measured,SSMF_Telefonica,60.84,13.3848,0,1003.86,0.057,0.585,1,1,0,13.3848,1003.86,0.057,0.585,,OLR,ONN-X96,39,11,50,-4,-59,-39,39,42,18,-5,-5,-50,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0197,TR10,S0053-100,F0198,Measured,SSMF_Telefonica,54.67,12.0274,0,902.055,0.057,0.554543731,1,1,0,12.0274,902.055,0.057,0.554543731,,ONN-X96,OLR,38,8,23,-4,-46,-49,38,5,46,-4,-7,-22,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0198,S0053-100,TR10,F0197,Measured,SSMF_Telefonica,54.67,12.0274,0,902.055,0.057,0.554543731,1,1,0,12.0274,902.055,0.057,0.554543731,,OLR,ONN-X96,38,5,46,-4,-7,-22,38,8,23,-4,-46,-49,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0221,S0060-100,TR10,F0222,Measured,SSMF_Telefonica,64.92,14.2824,0,1071.18,0.057,0.604297112,1,1,0,14.2824,1071.18,0.057,0.604297112,,OLR,ONN-X96,38,48,34,-4,-59,-10,38,8,23,-4,-46,-49,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0222,TR10,S0060-100,F0221,Measured,SSMF_Telefonica,64.92,14.2824,0,1071.18,0.057,0.604297112,1,1,0,14.2824,1071.18,0.057,0.604297112,,ONN-X96,OLR,38,8,23,-4,-46,-49,38,48,34,-4,-59,-10,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0227,S0062-100,TR10,F0228,Measured,SSMF_Telefonica,43.0,9.46,0,709.5,0.057,0.491807889,1,1,0,9.46,709.5,0.057,0.491807889,,OLR,ONN-X96,38,21,27,-5,-23,-53,38,8,23,-4,-46,-49,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0228,TR10,S0062-100,F0227,Measured,SSMF_Telefonica,43.0,9.46,0,709.5,0.057,0.491807889,1,1,0,9.46,709.5,0.057,0.491807889,,ONN-X96,OLR,38,8,23,-4,-46,-49,38,21,27,-5,-23,-53,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0235,TR10,S0064-100,F0236,Measured,SSMF_Telefonica,58.68,12.9096,0,968.22,0.057,0.57452154,1,1,0,12.9096,968.22,0.057,0.57452154,,ONN-X96,OLR,38,8,23,-4,-46,-49,37,41,46,-5,-20,-34,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0236,S0064-100,TR10,F0235,Measured,SSMF_Telefonica,58.68,12.9096,0,968.22,0.057,0.57452154,1,1,0,12.9096,968.22,0.057,0.57452154,,OLR,ONN-X96,37,41,46,-5,-20,-34,38,8,23,-4,-46,-49,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0237,TR10,S0065-100,F0238,Measured,SSMF_Telefonica,63.19,13.9018,0,1042.635,0.057,0.596191034,1,1,0,13.9018,1042.635,0.057,0.596191034,,ONN-X96,OLR,38,8,23,-4,-46,-49,37,28,36,-4,-52,-31,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0238,S0065-100,TR10,F0237,Measured,SSMF_Telefonica,63.19,13.9018,0,1042.635,0.057,0.596191034,1,1,0,13.9018,1042.635,0.057,0.596191034,,OLR,ONN-X96,37,28,36,-4,-52,-31,38,8,23,-4,-46,-49,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0181,S0049-100,TR7,F0182,Measured,SSMF_Telefonica,63.26,13.9172,0,1043.79,0.057,0.596521164,1,1,0,13.9172,1043.79,0.057,0.596521164,,OLR,ONN-X96,38,13,37,-2,-38,-59,37,59,2,-3,-27,-27,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0182,TR7,S0049-100,F0181,Measured,SSMF_Telefonica,63.26,13.9172,0,1043.79,0.057,0.596521164,1,1,0,13.9172,1043.79,0.057,0.596521164,,ONN-X96,OLR,37,59,2,-3,-27,-27,38,13,37,-2,-38,-59,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0189,TR7,S0051-100,F0190,Measured,SSMF_Telefonica,60.9,13.398,0,1004.85,0.057,0.58528839,1,1,0,13.398,1004.85,0.057,0.58528839,,ONN-X96,OLR,37,59,2,-3,-27,-27,37,30,29,-3,-10,-21,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0190,S0051-100,TR7,F0189,Measured,SSMF_Telefonica,60.9,13.398,0,1004.85,0.057,0.58528839,1,1,0,13.398,1004.85,0.057,0.58528839,,OLR,ONN-X96,37,30,29,-3,-10,-21,37,59,2,-3,-27,-27,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0195,S0052-100,TR7,F0196,Measured,SSMF_Telefonica,32.25,7.095,0,532.125,0.057,0.425918125,1,1,0,7.095,532.125,0.057,0.425918125,,OLR,ONN-X96,38,38,34,-3,-16,-60,37,59,2,-3,-27,-27,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0196,TR7,S0052-100,F0195,Measured,SSMF_Telefonica,32.25,7.095,0,532.125,0.057,0.425918125,1,1,0,7.095,532.125,0.057,0.425918125,,ONN-X96,OLR,37,59,2,-3,-27,-27,38,38,34,-3,-16,-60,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0199,S0053-100,TR7,F0200,Measured,SSMF_Telefonica,59.33,13.0526,0,978.945,0.057,0.577694772,1,1,0,13.0526,978.945,0.057,0.577694772,,OLR,ONN-X96,38,5,46,-4,-7,-22,37,59,2,-3,-27,-27,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0200,TR7,S0053-100,F0199,Measured,SSMF_Telefonica,59.33,13.0526,0,978.945,0.057,0.577694772,1,1,0,13.0526,978.945,0.057,0.577694772,,ONN-X96,OLR,37,59,2,-3,-27,-27,38,5,46,-4,-7,-22,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0175,S0046-100,F26-1,F0176,Measured,SSMF_Telefonica,91.66,20.1652,0,1512.39,0.057,0.718044218,1,1,0,20.1652,1512.39,0.057,0.718044218,,OLR,ONN-X96,39,34,59,-2,-38,-2,39,10,0,-3,-1,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0176,F26-1,S0046-100,F0175,Measured,SSMF_Telefonica,91.66,20.1652,0,1512.39,0.057,0.718044218,1,1,0,20.1652,1512.39,0.057,0.718044218,,ONN-X96,OLR,39,10,0,-3,-1,-48,39,34,59,-2,-38,-2,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0193,F26-1,S0052-100,F0194,Measured,SSMF_Telefonica,59.75,13.145,0,985.875,0.057,0.579735931,1,1,0,13.145,985.875,0.057,0.579735931,,ONN-X96,OLR,39,10,0,-3,-1,-48,38,38,34,-3,-16,-60,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0194,S0052-100,F26-1,F0193,Measured,SSMF_Telefonica,59.75,13.145,0,985.875,0.057,0.579735931,1,1,0,13.145,985.875,0.057,0.579735931,,OLR,ONN-X96,38,38,34,-3,-16,-60,39,10,0,-3,-1,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
